time,asset,CapMVRVCur,NVTAdj,PriceUSD
2020-09-14 00:00:00+00:00,doge,1.03306425,104.67183112,0.00281817397443559
2020-09-15 00:00:00+00:00,doge,1.04129234,50.22821427,0.00284349990461754
2020-09-16 00:00:00+00:00,doge,1.02925932,43.38867501,0.00280924266988108
2020-09-17 00:00:00+00:00,doge,1.02695741,99.04019906,0.00280262024008007
2020-09-18 00:00:00+00:00,doge,1.02289895,129.75198098,0.00279110978734293
2020-09-19 00:00:00+00:00,doge,1.02574773,144.00304373,0.00279844311500824
2020-09-20 00:00:00+00:00,doge,1.01748375,148.68240138,0.00277552130404393
2020-09-21 00:00:00+00:00,doge,0.96949096,65.28926967,0.00264216800993587
2020-09-22 00:00:00+00:00,doge,0.97290186,102.21210756,0.00265015714442087
2020-09-23 00:00:00+00:00,doge,0.92813781,113.85517918,0.00252438945070233
2020-09-24 00:00:00+00:00,doge,0.96139873,75.86201043,0.00261379942575758
2020-09-25 00:00:00+00:00,doge,1.00292995,77.25272873,0.00272814713116153
2020-09-26 00:00:00+00:00,doge,0.9979413,115.17825971,0.00271455377907023
2020-09-27 00:00:00+00:00,doge,0.99800335,57.16597904,0.00271483305195069
2020-09-28 00:00:00+00:00,doge,0.96999143,70.77095731,0.00263662912685028
2020-09-29 00:00:00+00:00,doge,0.98208948,67.11097829,0.00266880320341766
2020-09-30 00:00:00+00:00,doge,0.97205045,42.62066425,0.00263743331338929
2020-10-01 00:00:00+00:00,doge,0.96523087,111.58035076,0.00261833908003447
2020-10-02 00:00:00+00:00,doge,0.95602463,45.94598565,0.00259126098096763
2020-10-03 00:00:00+00:00,doge,0.95860259,77.44357154,0.00259796431089295
2020-10-04 00:00:00+00:00,doge,0.97208602,75.29707588,0.00263439773254642
2020-10-05 00:00:00+00:00,doge,0.96696705,81.73637633,0.00261965019231039
2020-10-06 00:00:00+00:00,doge,0.95668987,72.8228757,0.00259108478972943
2020-10-07 00:00:00+00:00,doge,0.95728349,89.07021811,0.00259199160916192
2020-10-08 00:00:00+00:00,doge,0.96511925,81.12269713,0.00261046964329601
2020-10-09 00:00:00+00:00,doge,0.98636497,80.06306417,0.00266835832213323
2020-10-10 00:00:00+00:00,doge,0.98459133,34.80393362,0.00266353686915742
2020-10-11 00:00:00+00:00,doge,0.98996178,112.33498009,0.00267731947058872
2020-10-12 00:00:00+00:00,doge,0.99349261,18.71419443,0.00268296761860408
2020-10-13 00:00:00+00:00,doge,0.98397507,56.61220498,0.00265632538064782
2020-10-14 00:00:00+00:00,doge,0.98467416,25.71324509,0.00265785139568098
2020-10-15 00:00:00+00:00,doge,0.9629848,85.02718041,0.002598641069375
2020-10-16 00:00:00+00:00,doge,0.96764531,96.27026704,0.00260916363712984
2020-10-17 00:00:00+00:00,doge,0.95766064,136.17443355,0.00258161511609601
2020-10-18 00:00:00+00:00,doge,0.9600534,166.44643408,0.00258779264838894
2020-10-19 00:00:00+00:00,doge,0.9714763,62.28736733,0.00261790730636388
2020-10-20 00:00:00+00:00,doge,0.96015664,82.04270223,0.00258632608478249
2020-10-21 00:00:00+00:00,doge,0.97659745,80.19721769,0.00263071117141436
2020-10-22 00:00:00+00:00,doge,0.98651828,102.97663038,0.00265770196394181
2020-10-23 00:00:00+00:00,doge,0.98652682,124.23611675,0.00265764885687269
2020-10-24 00:00:00+00:00,doge,0.98425372,101.08528703,0.00265101928204551
2020-10-25 00:00:00+00:00,doge,0.98974872,84.56279309,0.0026658063285663
2020-10-26 00:00:00+00:00,doge,0.99319568,29.42167534,0.00267436695532241
2020-10-27 00:00:00+00:00,doge,0.99297947,73.03568786,0.00267384127572168
2020-10-28 00:00:00+00:00,doge,0.96244934,72.7562458,0.00258960536424689
2020-10-29 00:00:00+00:00,doge,0.96160144,70.19025148,0.00258653303241332
2020-10-30 00:00:00+00:00,doge,0.96868892,72.4092274,0.00260493368858895
2020-10-31 00:00:00+00:00,doge,0.95158835,92.14417216,0.0025576132599634
2020-11-01 00:00:00+00:00,doge,0.95127022,110.90209888,0.00255646073372241
2020-11-02 00:00:00+00:00,doge,0.93773505,80.24709936,0.0025161676837542547
2020-11-03 00:00:00+00:00,doge,0.94271026,62.41278956,0.002524602933661854
2020-11-04 00:00:00+00:00,doge,0.9551591,79.68793086,0.0025593010605972537
2020-11-05 00:00:00+00:00,doge,0.99329257,76.3427667,0.0026624426277974613
2020-11-06 00:00:00+00:00,doge,1.02830521,68.99708678,0.002757280441800283
2020-11-07 00:00:00+00:00,doge,0.99817491,89.67470796,0.0026759042537022578
2020-11-08 00:00:00+00:00,doge,1.01180326,128.78580409,0.0027124688079202095
2020-11-09 00:00:00+00:00,doge,0.99906297,49.49467703,0.002679271540850208
2020-11-10 00:00:00+00:00,doge,1.03799699,73.46276279,0.0027852507007204794
2020-11-11 00:00:00+00:00,doge,1.03032523,75.89602437,0.002764993718280256
2020-11-12 00:00:00+00:00,doge,1.04358104,95.7929629,0.002801062448115835
2020-11-13 00:00:00+00:00,doge,1.05825627,75.38221959,0.0028425665610364217
2020-11-14 00:00:00+00:00,doge,1.03599566,159.87301046,0.0027825775573752753
2020-11-15 00:00:00+00:00,doge,1.03405236,107.09593165,0.0027775948731580545
2020-11-16 00:00:00+00:00,doge,1.08594417,48.13280628,0.002918936759720873
2020-11-17 00:00:00+00:00,doge,1.08762367,42.79148389,0.002926578832940255
2020-11-18 00:00:00+00:00,doge,1.08497204,84.668446,0.0029193476127112035
2020-11-19 00:00:00+00:00,doge,1.08778352,54.91686554,0.002927775663445717
2020-11-20 00:00:00+00:00,doge,1.11779132,65.37100462,0.0030113973281822616
2020-11-21 00:00:00+00:00,doge,1.30057033,42.54971177,0.00352121712951753
2020-11-22 00:00:00+00:00,doge,1.24665482,52.55230753,0.003379456213781295
2020-11-23 00:00:00+00:00,doge,1.30635943,50.64323402,0.0035552412187284522
2020-11-24 00:00:00+00:00,doge,1.49952231,32.79710762,0.004119698350159073
2020-11-25 00:00:00+00:00,doge,1.33952745,59.97425001,0.0036871158770478718
2020-11-26 00:00:00+00:00,doge,1.19462141,54.69067853,0.0032652192224684098
2020-11-27 00:00:00+00:00,doge,1.20002051,58.24253509,0.0032803648234691635
2020-11-28 00:00:00+00:00,doge,1.24534246,79.21431339,0.0034068307833770173
2020-11-29 00:00:00+00:00,doge,1.25033048,54.1760774,0.003427769176963035
2020-11-30 00:00:00+00:00,doge,1.29966935,72.00815575,0.0035693349013689764
2020-12-01 00:00:00+00:00,doge,1.2108805,72.62547082,0.0033201534209897944
2020-12-02 00:00:00+00:00,doge,1.23172175,87.00350722,0.0033793191292255014
