time,asset,PriceUSD
2021-02-04 00:00:00+00:00,usdt,1.00113991817651
2021-02-05 00:00:00+00:00,usdt,1.00075559438925
2021-02-06 00:00:00+00:00,usdt,1.00151014202221
2021-02-07 00:00:00+00:00,usdt,1.00156214611338
2021-02-08 00:00:00+00:00,usdt,1.000809421391
2021-02-09 00:00:00+00:00,usdt,1.00134510987726
2021-02-10 00:00:00+00:00,usdt,1.00064879836353
2021-02-11 00:00:00+00:00,usdt,1.0006045873758
2021-02-12 00:00:00+00:00,usdt,1.0021987521917
2021-02-13 00:00:00+00:00,usdt,1.00123428638223
2021-02-14 00:00:00+00:00,usdt,1.00103493863238
2021-02-15 00:00:00+00:00,usdt,1.00029480888369
2021-02-16 00:00:00+00:00,usdt,1.00011667445938
2021-02-17 00:00:00+00:00,usdt,1.00059838230056
2021-02-18 00:00:00+00:00,usdt,1.00025031268264
2021-02-19 00:00:00+00:00,usdt,1.0006940666277
2021-02-20 00:00:00+00:00,usdt,1.00083178725891
2021-02-21 00:00:00+00:00,usdt,1.00101587960257
2021-02-22 00:00:00+00:00,usdt,1.00070271478667
2021-02-23 00:00:00+00:00,usdt,1.00024001753361
2021-02-24 00:00:00+00:00,usdt,1.00086514026885
2021-02-25 00:00:00+00:00,usdt,0.999848481589714
2021-02-26 00:00:00+00:00,usdt,1.00013544716159
2021-02-27 00:00:00+00:00,usdt,1.0009267270602
2021-02-28 00:00:00+00:00,usdt,1.00191105552309
2021-03-01 00:00:00+00:00,usdt,1.00064350087668
2021-03-02 00:00:00+00:00,usdt,1.00078202220923
2021-03-03 00:00:00+00:00,usdt,1.00034045411052
2021-03-04 00:00:00+00:00,usdt,0.999776019286967
2021-03-05 00:00:00+00:00,usdt,1.00041998831093
2021-03-06 00:00:00+00:00,usdt,1.00046695149036
2021-03-07 00:00:00+00:00,usdt,1.00023945645821
2021-03-08 00:00:00+00:00,usdt,1.0003480829924
2021-03-09 00:00:00+00:00,usdt,1.0003944301578
2021-03-10 00:00:00+00:00,usdt,1.00013777849211
2021-03-11 00:00:00+00:00,usdt,1.00018422559906
2021-03-12 00:00:00+00:00,usdt,0.999969570426652
2021-03-13 00:00:00+00:00,usdt,0.999485851548802
2021-03-14 00:00:00+00:00,usdt,0.999995623611923
2021-03-15 00:00:00+00:00,usdt,1.00007880187025
2021-03-16 00:00:00+00:00,usdt,1.00013556399766
2021-03-17 00:00:00+00:00,usdt,1.00011422793688
2021-03-18 00:00:00+00:00,usdt,0.999885781998831
2021-03-19 00:00:00+00:00,usdt,0.999973
2021-03-20 00:00:00+00:00,usdt,1.00001584336645
2021-03-21 00:00:00+00:00,usdt,1.00030867913501
2021-03-22 00:00:00+00:00,usdt,1.0002788603156
2021-03-23 00:00:00+00:00,usdt,0.999952773816481
2021-03-24 00:00:00+00:00,usdt,0.999677895967271
2021-03-25 00:00:00+00:00,usdt,1.00015045440396
2021-03-26 00:00:00+00:00,usdt,1.00067265225015
2021-03-27 00:00:00+00:00,usdt,1.00020341905319
2021-03-28 00:00:00+00:00,usdt,0.999796728193866
2021-03-29 00:00:00+00:00,usdt,0.999888947983635
2021-03-30 00:00:00+00:00,usdt,1.00039055289305
2021-03-31 00:00:00+00:00,usdt,1.00036219053185
2021-04-01 00:00:00+00:00,usdt,0.999729409701929
2021-04-02 00:00:00+00:00,usdt,1.0001183056692
2021-04-03 00:00:00+00:00,usdt,1.0003198842782
2021-04-04 00:00:00+00:00,usdt,1.00021256165985
2021-04-05 00:00:00+00:00,usdt,1.00003725774401
2021-04-06 00:00:00+00:00,usdt,1.00028238340152
2021-04-07 00:00:00+00:00,usdt,0.999762416715371
2021-04-08 00:00:00+00:00,usdt,0.99988761659848
2021-04-09 00:00:00+00:00,usdt,0.99966319988311
2021-04-10 00:00:00+00:00,usdt,0.999547020455874
2021-04-11 00:00:00+00:00,usdt,0.999199879602572
2021-04-12 00:00:00+00:00,usdt,0.999589237872589
2021-04-13 00:00:00+00:00,usdt,1.00009319345412
2021-04-14 00:00:00+00:00,usdt,1.00002478550555
2021-04-15 00:00:00+00:00,usdt,1.00110153126826
